ano,sigla_uf,sexo,raca_cor,condicao_forca_trabalho,categoria_ocupacao,total_pessoas,rendimento_medio_trabalho
2021,PE,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,68,0.0
2022,RJ,Masculino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,3,0.0
2021,PI,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,50,0.0
2024,MA,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,1,0.0
2024,TO,Masculino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,3,0.0
2016,GO,Feminino,Parda,Na força de trabalho,Trabalhador familiar auxiliar,1,0.0
2022,AL,Masculino,Parda,Na força de trabalho,Trabalhador familiar auxiliar,1,0.0
2016,AP,Masculino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,1,0.0
2015,DF,Masculino,Parda,Na força de trabalho,Trabalhador familiar auxiliar,1,0.0
2016,MA,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,261,0.0
2014,RR,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,44,0.0
2014,AC,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,151,0.0
2016,RS,Masculino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,3,0.0
2017,SP,Masculino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,9,0.0
2013,MA,Feminino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,82,0.0
2013,DF,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,5,0.0
2017,MT,Masculino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,3,0.0
2020,ES,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,26,0.0
2022,RR,Masculino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,6,0.0
2018,AC,Masculino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,6,0.0
2024,BA,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,58,0.0
2021,AM,Feminino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,13,0.0
2021,CE,Feminino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,31,0.0
2019,BA,Masculino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,33,0.0
2019,RJ,Masculino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,11,0.0
2024,DF,Feminino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,3,0.0
2021,MA,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,118,0.0
2016,ES,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,48,0.0
2022,SP,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,1,0.0
2021,SE,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,48,0.0
2018,PB,Masculino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,1,0.0
2018,AP,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,1,0.0
2015,BA,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,271,0.0
2015,PR,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,82,0.0
2015,RO,Feminino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,43,0.0
2012,RN,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,26,0.0
2012,AP,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,41,0.0
2023,RJ,Feminino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,19,0.0
2023,TO,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,13,0.0
2014,DF,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,1,0.0
2023,AM,Masculino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,13,0.0
2014,ES,Masculino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,8,0.0
2017,PE,Masculino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,4,0.0
2023,GO,Feminino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,6,0.0
2013,MA,Masculino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,81,0.0
2014,PB,Masculino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,2,0.0
2018,MA,Feminino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,31,0.0
2018,SE,Feminino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,5,0.0
2022,GO,Feminino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,24,0.0
2021,MA,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,2,0.0
2022,SE,Masculino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,18,0.0
2015,PE,Feminino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,44,0.0
2015,PB,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,61,0.0
2012,BA,Feminino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,78,0.0
2012,PE,Masculino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,56,0.0
2023,PR,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,12,0.0
2015,RN,Feminino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,4,0.0
2014,BA,Feminino,Não informado,Na força de trabalho,Trabalhador familiar auxiliar,2,0.0
2014,RR,Masculino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,7,0.0
2023,DF,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,3,0.0
2016,MS,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,35,0.0
2018,PR,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,40,0.0
2019,AM,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,387,0.0
2017,PB,Feminino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,45,0.0
2020,RJ,Masculino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,7,0.0
2020,SE,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,29,0.0
2018,SP,Masculino,Parda,Na força de trabalho,Trabalhador familiar auxiliar,3,0.0
2021,PA,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,7,0.0
2021,TO,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,17,0.0
2021,RR,Masculino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,2,0.0
2020,RR,Masculino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,2,0.0
2015,AL,Feminino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,2,0.0
2012,AP,Masculino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,3,0.0
2023,BA,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,1,0.0
2023,TO,Masculino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,2,0.0
2016,PA,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,203,0.0
2014,AM,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,321,0.0
2014,RS,Feminino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,708,0.0
2014,RR,Feminino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,8,0.0
2013,PI,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,177,0.0
2014,RN,Feminino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,4,0.0
2014,CE,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,134,0.0
2018,BA,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,107,0.0
2019,MG,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,121,0.0
2019,RS,Feminino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,432,0.0
2024,BA,Feminino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,31,0.0
2020,RN,Feminino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,17,0.0
2017,SC,Feminino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,4,0.0
2021,AL,Feminino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,8,0.0
2024,SC,Feminino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,2,0.0
2021,MA,Feminino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,22,0.0
2021,SC,Feminino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,224,0.0
2020,CE,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,1,0.0
2019,DF,Feminino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,1,0.0
2018,AP,Masculino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,5,0.0
2015,RJ,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,12,0.0
2015,PE,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,60,0.0
2012,TO,Feminino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,4,0.0
2014,MA,Masculino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,66,0.0
2014,RJ,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,9,0.0
2023,PI,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,34,0.0
2013,AC,Masculino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,14,0.0
2014,GO,Masculino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,1,0.0
2013,AM,Feminino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,41,0.0
2014,AP,Feminino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,12,0.0
2016,MG,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,122,0.0
2013,SC,Masculino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,3,0.0
2021,SP,Feminino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,3,0.0
2022,MA,Feminino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,15,0.0
2021,CE,Feminino,Parda,Na força de trabalho,Trabalhador familiar auxiliar,2,0.0
2021,ES,Masculino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,7,0.0
2020,BA,Feminino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,46,0.0
2017,DF,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,5,0.0
2023,PA,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,134,0.0
2017,TO,Masculino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,11,0.0
2013,AL,Feminino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,54,0.0
2014,AC,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,4,0.0
2022,RR,Masculino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,3,0.0
2019,CE,Feminino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,9,0.0
2018,SP,Feminino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,126,0.0
2017,PR,Masculino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,6,0.0
2016,PI,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,139,0.0
2017,PA,Feminino,Parda,Na força de trabalho,Trabalhador familiar auxiliar,1,0.0
2019,PR,Feminino,Parda,Na força de trabalho,Trabalhador familiar auxiliar,3,0.0
2017,RJ,Masculino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,1,0.0
2020,GO,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,8,0.0
2021,PA,Masculino,Parda,Na força de trabalho,Trabalhador familiar auxiliar,2,0.0
2019,GO,Masculino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,13,0.0
2020,AP,Masculino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,4,0.0
2022,RO,Feminino,Parda,Na força de trabalho,Trabalhador familiar auxiliar,1,0.0
2015,RS,Masculino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,253,0.0
2015,SP,Masculino,Parda,Na força de trabalho,Trabalhador familiar auxiliar,3,0.0
2012,MT,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,90,0.0
2015,TO,Masculino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,3,0.0
2015,AP,Feminino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,7,0.0
2012,MA,Masculino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,76,0.0
2023,PI,Masculino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,5,0.0
2014,PA,Masculino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,34,0.0
2014,GO,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,51,0.0
2016,AM,Feminino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,63,0.0
2017,TO,Masculino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,7,0.0
2017,RN,Masculino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,19,0.0
2022,PR,Feminino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,140,0.0
2016,AC,Masculino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,7,0.0
2018,RS,Feminino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,8,0.0
2020,SP,Masculino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,50,0.0
2024,RO,Masculino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,3,0.0
2024,AM,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,354,0.0
2019,ES,Feminino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,13,0.0
2019,PI,Feminino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,25,0.0
2024,MT,Masculino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,4,0.0
2024,MG,Feminino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,18,0.0
2021,AP,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,17,0.0
2018,MA,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,3,0.0
2020,PE,Masculino,Não informado,Na força de trabalho,Trabalhador familiar auxiliar,1,0.0
2019,AM,Feminino,Parda,Na força de trabalho,Trabalhador familiar auxiliar,4,0.0
2018,AP,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,13,0.0
2015,MT,Masculino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,33,0.0
2013,CE,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,176,0.0
2014,BA,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,2,0.0
2018,AL,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,28,0.0
2018,MA,Feminino,Parda,Na força de trabalho,Trabalhador familiar auxiliar,3,0.0
2018,MG,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,3,0.0
2024,SC,Feminino,Parda,Na força de trabalho,Trabalhador familiar auxiliar,1,0.0
2018,RS,Masculino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,235,0.0
2020,MG,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,176,0.0
2022,RN,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,9,0.0
2022,BA,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,1,0.0
2021,MT,Masculino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,15,0.0
2012,RJ,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,10,0.0
2012,PB,Feminino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,3,0.0
2023,RO,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,25,0.0
2023,MA,Feminino,Parda,Na força de trabalho,Trabalhador familiar auxiliar,2,0.0
2023,ES,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,66,0.0
2014,CE,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,143,0.0
2014,MS,Feminino,Parda,Na força de trabalho,Trabalhador familiar auxiliar,3,0.0
2014,SP,Masculino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,6,0.0
2017,RJ,Feminino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,7,0.0
2022,PA,Masculino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,32,0.0
2019,AM,Masculino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,36,0.0
2020,SP,Feminino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,74,0.0
2024,RS,Feminino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,298,0.0
2020,PB,Masculino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,5,0.0
2019,AP,Feminino,Parda,Na força de trabalho,Trabalhador familiar auxiliar,1,0.0
2020,TO,Masculino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,3,0.0
2017,MG,Feminino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,219,0.0
2021,AL,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,1,0.0
2016,MG,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,1,0.0
2022,AC,Feminino,Parda,Na força de trabalho,Trabalhador familiar auxiliar,1,0.0
2019,MT,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,30,0.0
2021,ES,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,85,0.0
2018,AC,Feminino,Parda,Na força de trabalho,Trabalhador familiar auxiliar,1,0.0
2012,SC,Feminino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,511,0.0
2015,PB,Feminino,Parda,Na força de trabalho,Trabalhador familiar auxiliar,2,0.0
2015,PE,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,2,0.0
2023,RO,Masculino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,2,0.0
2014,PE,Feminino,Não informado,Na força de trabalho,Trabalhador familiar auxiliar,1,0.0
2016,SP,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,14,0.0
2014,SP,Feminino,Parda,Na força de trabalho,Trabalhador familiar auxiliar,6,0.0
2013,RN,Masculino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,14,0.0
2017,MA,Feminino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,46,0.0
2020,MT,Masculino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,16,0.0
2024,RN,Feminino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,5,0.0
2021,RO,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,92,0.0
2019,RR,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,29,0.0
2024,PB,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,24,0.0
2021,BA,Masculino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,20,0.0
2024,AL,Masculino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,19,0.0
2018,AP,Feminino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,3,0.0
2019,GO,Masculino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,2,0.0
2015,PA,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,286,0.0
2015,RS,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,30,0.0
2015,AM,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,16,0.0
2013,GO,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,29,0.0
2013,SC,Feminino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,437,0.0
2016,AL,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,70,0.0
2023,AC,Masculino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,10,0.0
2017,MS,Masculino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,10,0.0
2019,PR,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,36,0.0
2019,SE,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,62,0.0
2019,SP,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,24,0.0
2019,MG,Masculino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,86,0.0
2017,PR,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,43,0.0
2017,AL,Feminino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,17,0.0
2021,CE,Feminino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,8,0.0
2022,AC,Masculino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,4,0.0
2019,AL,Feminino,Parda,Na força de trabalho,Trabalhador familiar auxiliar,1,0.0
2024,PE,Masculino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,17,0.0
2021,MG,Feminino,Parda,Na força de trabalho,Trabalhador familiar auxiliar,3,0.0
2024,RR,Feminino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,4,0.0
2017,MG,Masculino,Parda,Na força de trabalho,Trabalhador familiar auxiliar,1,0.0
2014,TO,Masculino,Não informado,Na força de trabalho,Trabalhador familiar auxiliar,1,0.0
2015,RO,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,110,0.0
2012,BA,Feminino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,61,0.0
